country,region,city,customer_segment,customer_age_group,previous_device_os,customer_id
Ireland,Europe,Dundalk,Government,25–34,Unknown,3490
Ireland,Europe,Dundalk,Individual,55+,Unknown,3491
Ireland,Europe,Dundalk,Business,45–54,Unknown,3492
Ireland,Europe,Dundalk,Individual,25–34,Unknown,3493
Ireland,Europe,Dundalk,Education,55+,Unknown,3494
Ireland,Europe,Dundalk,Education,35–44,Unknown,3495
Ireland,Europe,Ennis,Education,45–54,Unknown,3496
Ireland,Europe,Ennis,Business,45–54,Unknown,3497
Ireland,Europe,Ennis,Government,18–24,Unknown,3498
Ireland,Europe,Ennis,Business,55+,Android,3499
Ireland,Europe,Ennis,Government,25–34,Unknown,3500
Ireland,Europe,Ennis,Individual,45–54,Unknown,3501
Ireland,Europe,Ennis,Education,35–44,Unknown,3502
Ireland,Europe,Ennis,Individual,18–24,Unknown,3503
Ireland,Europe,Ennis,Education,35–44,iOS 16,3504
Ireland,Europe,Ennis,Individual,18–24,New User,3505
Ireland,Europe,Ennis,Business,25–34,Unknown,3506
Ireland,Europe,Ennis,Education,18–24,Unknown,3507
Ireland,Europe,Ennis,Individual,35–44,Unknown,3508
Ireland,Europe,Ennis,Business,18–24,Unknown,3509
Ireland,Europe,Ennis,Government,35–44,Unknown,3510
Ireland,Europe,Ennis,Individual,45–54,Other,3511
Ireland,Europe,Ennis,Business,18–24,iOS 15,3512
Ireland,Europe,Ennis,Business,18–24,Android,3513
Ireland,Europe,Ennis,Business,55+,iOS 16,3514
Ireland,Europe,Ennis,Government,18–24,iOS 17,3515
Ireland,Europe,Ennis,Business,25–34,iOS 17,3516
Ireland,Europe,Ennis,Government,45–54,Unknown,3517
Ireland,Europe,Galway,Education,55+,iOS 16,3518
Ireland,Europe,Galway,Business,35–44,Unknown,3519
Ireland,Europe,Galway,Government,55+,Unknown,3520
Ireland,Europe,Galway,Individual,35–44,iOS 15,3521
Ireland,Europe,Galway,Individual,35–44,Unknown,3522
Ireland,Europe,Galway,Individual,55+,Unknown,3523
Ireland,Europe,Galway,Education,18–24,iOS 16,3524
Ireland,Europe,Galway,Individual,45–54,Unknown,3525
Ireland,Europe,Galway,Business,55+,Unknown,3526
Ireland,Europe,Galway,Business,18–24,Unknown,3527
Ireland,Europe,Galway,Individual,18–24,Unknown,3528
Ireland,Europe,Galway,Government,25–34,Unknown,3529
Ireland,Europe,Galway,Government,35–44,Unknown,3530
Ireland,Europe,Galway,Government,45–54,Unknown,3531
Ireland,Europe,Galway,Education,45–54,Unknown,3532
Ireland,Europe,Galway,Individual,25–34,Other,3533
Ireland,Europe,Galway,Education,45–54,Other,3534
Ireland,Europe,Galway,Business,25–34,Unknown,3535
Ireland,Europe,Galway,Individual,45–54,iOS 17,3536
Ireland,Europe,Limerick,Government,55+,iOS 16,3537
Ireland,Europe,Limerick,Individual,35–44,Unknown,3538
Ireland,Europe,Limerick,Government,35–44,Android,3539
Ireland,Europe,Limerick,Government,25–34,Unknown,3540
Ireland,Europe,Limerick,Government,18–24,Unknown,3541
Ireland,Europe,Limerick,Individual,18–24,Other,3542
Ireland,Europe,Limerick,Government,35–44,Unknown,3543
Ireland,Europe,Limerick,Business,55+,Unknown,3544
Ireland,Europe,Limerick,Individual,45–54,Other,3545
Ireland,Europe,Limerick,Education,18–24,Unknown,3546
Ireland,Europe,Limerick,Individual,55+,Unknown,3547
Ireland,Europe,Limerick,Individual,25–34,Unknown,3548
Ireland,Europe,Limerick,Business,45–54,New User,3549
Ireland,Europe,Limerick,Business,45–54,Unknown,3550
Ireland,Europe,Limerick,Education,25–34,iOS 15,3551
Ireland,Europe,Limerick,Government,25–34,Android,3552
Ireland,Europe,Limerick,Government,55+,Unknown,3553
Ireland,Europe,Limerick,Education,35–44,Unknown,3554
Ireland,Europe,Navan,Individual,25–34,Other,3555
Ireland,Europe,Navan,Government,35–44,New User,3556
Ireland,Europe,Navan,Business,55+,Unknown,3557
Ireland,Europe,Navan,Individual,35–44,Unknown,3558
Ireland,Europe,Navan,Education,55+,Android,3559
Ireland,Europe,Navan,Government,35–44,Unknown,3560
Ireland,Europe,Navan,Individual,35–44,iOS 16,3561
Ireland,Europe,Navan,Government,25–34,Unknown,3562
Ireland,Europe,Navan,Education,45–54,Unknown,3563
Ireland,Europe,Navan,Education,18–24,iOS 16,3564
Ireland,Europe,Navan,Individual,55+,Unknown,3565
Ireland,Europe,Navan,Business,25–34,Unknown,3566
Ireland,Europe,Navan,Government,55+,Unknown,3567
Ireland,Europe,Navan,Business,35–44,Unknown,3568
Ireland,Europe,Navan,Individual,45–54,iOS 15,3569
Ireland,Europe,Navan,Government,18–24,Unknown,3570
Ireland,Europe,Navan,Government,18–24,New User,3571
Ireland,Europe,Waterford,Individual,35–44,Other,3572
Ireland,Europe,Waterford,Business,55+,Unknown,3573
Ireland,Europe,Waterford,Government,55+,iOS 15,3574
Ireland,Europe,Waterford,Government,35–44,Unknown,3575
Ireland,Europe,Waterford,Individual,18–24,iOS 15,3576
Ireland,Europe,Waterford,Business,18–24,iOS 16,3577
Ireland,Europe,Waterford,Education,45–54,Unknown,3578
Ireland,Europe,Waterford,Government,45–54,iOS 16,3579
Ireland,Europe,Waterford,Individual,25–34,Unknown,3580
Ireland,Europe,Waterford,Business,25–34,Unknown,3581
Ireland,Europe,Waterford,Education,45–54,iOS 16,3582
Ireland,Europe,Waterford,Business,18–24,Unknown,3583
Ireland,Europe,Waterford,Government,45–54,Unknown,3584
Ireland,Europe,Waterford,Individual,35–44,Unknown,3585
Ireland,Europe,Waterford,Education,25–34,Unknown,3586
Ireland,Europe,Waterford,Business,55+,iOS 15,3587
Ireland,Europe,Waterford,Business,45–54,Unknown,3588
Italy,Europe,Bari,Education,25–34,Unknown,3589
Italy,Europe,Bari,Education,55+,Android,3590
Italy,Europe,Bari,Government,55+,iOS 16,3591
Italy,Europe,Bari,Government,18–24,iOS 15,3592
Italy,Europe,Bari,Government,18–24,Unknown,3593
Italy,Europe,Bari,Government,45–54,Unknown,3594
Italy,Europe,Bari,Individual,45–54,iOS 17,3595
Italy,Europe,Bari,Individual,55+,iOS 16,3596
Italy,Europe,Bari,Education,55+,Unknown,3597
Italy,Europe,Bari,Business,18–24,Unknown,3598
Italy,Europe,Bari,Individual,55+,Unknown,3599
Italy,Europe,Bari,Individual,25–34,Unknown,3600
Italy,Europe,Bari,Education,35–44,Unknown,3601
Italy,Europe,Bari,Government,55+,Unknown,3602
Italy,Europe,Bari,Government,45–54,iOS 16,3603
Italy,Europe,Bologna,Education,35–44,Unknown,3604
Italy,Europe,Bologna,Individual,25–34,Unknown,3605
Italy,Europe,Bologna,Education,45–54,Unknown,3606
Italy,Europe,Bologna,Business,18–24,Unknown,3607
Italy,Europe,Bologna,Education,25–34,iOS 16,3608
Italy,Europe,Bologna,Government,35–44,New User,3609
Italy,Europe,Bologna,Government,18–24,Other,3610
Italy,Europe,Bologna,Business,45–54,iOS 17,3611
Italy,Europe,Bologna,Government,45–54,Unknown,3612
Italy,Europe,Bologna,Education,55+,Unknown,3613
Italy,Europe,Bologna,Business,55+,Unknown,3614
Italy,Europe,Bologna,Government,25–34,Unknown,3615
Italy,Europe,Bologna,Business,45–54,Unknown,3616
Italy,Europe,Bologna,Individual,55+,Unknown,3617
Italy,Europe,Bologna,Business,18–24,New User,3618
Italy,Europe,Bologna,Business,25–34,Unknown,3619
Italy,Europe,Catania,Government,25–34,Unknown,3620
Italy,Europe,Catania,Business,45–54,Unknown,3621
Italy,Europe,Catania,Government,55+,Unknown,3622
Italy,Europe,Catania,Business,18–24,New User,3623
Italy,Europe,Catania,Business,25–34,Unknown,3624
Italy,Europe,Catania,Government,45–54,Other,3625
Italy,Europe,Catania,Education,55+,Unknown,3626
Italy,Europe,Catania,Education,45–54,Unknown,3627
Italy,Europe,Catania,Business,25–34,Android,3628
Italy,Europe,Catania,Business,18–24,Other,3629
Italy,Europe,Catania,Business,18–24,Unknown,3630
Italy,Europe,Catania,Individual,35–44,Unknown,3631
Italy,Europe,Florence,Individual,35–44,Unknown,3632
Italy,Europe,Florence,Individual,55+,Unknown,3633
Italy,Europe,Florence,Business,18–24,Unknown,3634
Italy,Europe,Florence,Business,35–44,Unknown,3635
Italy,Europe,Florence,Government,45–54,Unknown,3636
Italy,Europe,Florence,Education,18–24,Unknown,3637
Italy,Europe,Florence,Individual,45–54,Unknown,3638
Italy,Europe,Florence,Individual,18–24,Unknown,3639
Italy,Europe,Florence,Education,55+,Unknown,3640
Italy,Europe,Genoa,Business,55+,Unknown,3641
Italy,Europe,Genoa,Business,45–54,Unknown,3642
Italy,Europe,Genoa,Government,55+,Unknown,3643
Italy,Europe,Genoa,Individual,45–54,Unknown,3644
Italy,Europe,Genoa,Education,18–24,iOS 17,3645
Italy,Europe,Genoa,Business,55+,Other,3646
Italy,Europe,Genoa,Education,45–54,Other,3647
Italy,Europe,Genoa,Business,18–24,Unknown,3648
Italy,Europe,Genoa,Government,45–54,Unknown,3649
Italy,Europe,Messina,Individual,18–24,Unknown,3650
Italy,Europe,Messina,Education,45–54,Unknown,3651
Italy,Europe,Messina,Government,55+,Unknown,3652
Italy,Europe,Messina,Government,18–24,Unknown,3653
Italy,Europe,Messina,Individual,55+,Unknown,3654
Italy,Europe,Messina,Individual,55+,iOS 15,3655
Italy,Europe,Messina,Education,18–24,Unknown,3656
Italy,Europe,Messina,Individual,25–34,iOS 15,3657
Italy,Europe,Messina,Business,35–44,Unknown,3658
Italy,Europe,Messina,Government,25–34,iOS 16,3659
Italy,Europe,Messina,Individual,35–44,Unknown,3660
Italy,Europe,Milan,Individual,55+,Other,3661
Italy,Europe,Milan,Education,25–34,Unknown,3662
Italy,Europe,Milan,Business,35–44,Unknown,3663
Italy,Europe,Milan,Business,25–34,Unknown,3664
Italy,Europe,Milan,Business,55+,Unknown,3665
Italy,Europe,Milan,Education,55+,Unknown,3666
Italy,Europe,Milan,Individual,18–24,iOS 15,3667
Italy,Europe,Milan,Government,25–34,Unknown,3668
Italy,Europe,Milan,Government,35–44,Unknown,3669
Italy,Europe,Milan,Individual,35–44,Unknown,3670
Italy,Europe,Milan,Business,55+,New User,3671
Italy,Europe,Milan,Government,45–54,Unknown,3672
Italy,Europe,Milan,Individual,25–34,Unknown,3673
Italy,Europe,Naples,Government,18–24,Other,3674
Italy,Europe,Naples,Education,18–24,Other,3675
Italy,Europe,Naples,Individual,45–54,Other,3676
Italy,Europe,Naples,Business,25–34,Unknown,3677
Italy,Europe,Naples,Individual,25–34,Unknown,3678
Italy,Europe,Naples,Government,45–54,Unknown,3679
Italy,Europe,Naples,Education,35–44,Unknown,3680
Italy,Europe,Naples,Individual,35–44,Unknown,3681
Italy,Europe,Naples,Business,45–54,New User,3682
Italy,Europe,Naples,Government,35–44,Unknown,3683
Italy,Europe,Naples,Government,55+,Unknown,3684
Italy,Europe,Naples,Individual,18–24,Other,3685
Italy,Europe,Padua,Government,25–34,Unknown,3686
Italy,Europe,Padua,Individual,18–24,Android,3687
Italy,Europe,Padua,Education,35–44,Unknown,3688
Italy,Europe,Padua,Individual,45–54,Other,3689
Italy,Europe,Padua,Government,18–24,Unknown,3690
Italy,Europe,Padua,Government,35–44,iOS 15,3691
Italy,Europe,Padua,Education,55+,Unknown,3692
Italy,Europe,Padua,Business,45–54,iOS 15,3693
Italy,Europe,Padua,Business,25–34,Unknown,3694
Italy,Europe,Padua,Business,45–54,Unknown,3695
Italy,Europe,Padua,Business,35–44,Unknown,3696
Italy,Europe,Padua,Individual,25–34,Unknown,3697
Italy,Europe,Padua,Government,45–54,Unknown,3698
Italy,Europe,Padua,Government,55+,Unknown,3699
Italy,Europe,Padua,Government,35–44,iOS 17,3700
Italy,Europe,Padua,Individual,55+,iOS 16,3701
Italy,Europe,Palermo,Education,55+,Unknown,3702
Italy,Europe,Palermo,Individual,45–54,Unknown,3703
Italy,Europe,Palermo,Government,35–44,Unknown,3704
Italy,Europe,Palermo,Business,35–44,New User,3705
Italy,Europe,Palermo,Business,25–34,Other,3706
Italy,Europe,Palermo,Education,55+,Other,3707
Italy,Europe,Palermo,Education,35–44,Unknown,3708
Italy,Europe,Palermo,Business,45–54,Unknown,3709
Italy,Europe,Palermo,Business,25–34,Android,3710
Italy,Europe,Palermo,Individual,35–44,Unknown,3711
Italy,Europe,Palermo,Individual,45–54,Other,3712
Italy,Europe,Palermo,Business,55+,Unknown,3713
Italy,Europe,Palermo,Business,25–34,Unknown,3714
Italy,Europe,Palermo,Business,45–54,Other,3715
Italy,Europe,Palermo,Business,35–44,Unknown,3716
Italy,Europe,Palermo,Education,25–34,Unknown,3717
Italy,Europe,Palermo,Education,18–24,Unknown,3718
Italy,Europe,Palermo,Individual,45–54,Android,3719
Italy,Europe,Palermo,Government,45–54,Unknown,3720
Italy,Europe,Rome,Government,25–34,Unknown,3721
Italy,Europe,Rome,Individual,25–34,Unknown,3722
Italy,Europe,Rome,Government,55+,Unknown,3723
Italy,Europe,Rome,Business,25–34,Unknown,3724
Italy,Europe,Rome,Education,25–34,Unknown,3725
Italy,Europe,Rome,Business,18–24,Android,3726
Italy,Europe,Rome,Government,25–34,Other,3727
Italy,Europe,Rome,Business,45–54,Unknown,3728
Italy,Europe,Rome,Education,45–54,iOS 16,3729
Italy,Europe,Rome,Education,45–54,Unknown,3730
Italy,Europe,Rome,Education,18–24,Unknown,3731
Italy,Europe,Rome,Government,45–54,Unknown,3732
Italy,Europe,Rome,Individual,35–44,Unknown,3733
Italy,Europe,Rome,Education,18–24,Android,3734
Italy,Europe,Rome,Government,35–44,Unknown,3735
Italy,Europe,Trieste,Business,35–44,Unknown,3736
Italy,Europe,Trieste,Individual,45–54,Unknown,3737
Italy,Europe,Trieste,Government,25–34,Unknown,3738
Italy,Europe,Trieste,Education,45–54,iOS 15,3739
Italy,Europe,Trieste,Individual,18–24,Unknown,3740
Italy,Europe,Trieste,Business,18–24,iOS 16,3741
Italy,Europe,Trieste,Education,25–34,New User,3742
Italy,Europe,Trieste,Business,45–54,Unknown,3743
Italy,Europe,Trieste,Business,55+,Unknown,3744
Italy,Europe,Trieste,Government,55+,Unknown,3745
Italy,Europe,Trieste,Individual,35–44,iOS 15,3746
Italy,Europe,Trieste,Government,18–24,New User,3747
Italy,Europe,Trieste,Business,25–34,Unknown,3748
Italy,Europe,Trieste,Education,35–44,Unknown,3749
Italy,Europe,Trieste,Business,18–24,New User,3750
Italy,Europe,Trieste,Education,35–44,Other,3751
Italy,Europe,Trieste,Education,18–24,Unknown,3752
Italy,Europe,Trieste,Individual,35–44,Unknown,3753
Italy,Europe,Trieste,Individual,25–34,Unknown,3754
Italy,Europe,Turin,Individual,25–34,Unknown,3755
Italy,Europe,Turin,Education,35–44,Unknown,3756
Italy,Europe,Turin,Business,18–24,Unknown,3757
Italy,Europe,Turin,Government,55+,Unknown,3758
Italy,Europe,Turin,Business,55+,Unknown,3759
Italy,Europe,Turin,Government,35–44,Unknown,3760
Italy,Europe,Turin,Education,18–24,iOS 17,3761
Italy,Europe,Turin,Individual,55+,Unknown,3762
Italy,Europe,Turin,Individual,45–54,Unknown,3763
Italy,Europe,Turin,Education,25–34,Unknown,3764
Italy,Europe,Turin,Government,25–34,Unknown,3765
Italy,Europe,Turin,Government,55+,iOS 15,3766
Italy,Europe,Turin,Education,18–24,Unknown,3767
Italy,Europe,Venice,Business,25–34,Unknown,3768
Italy,Europe,Venice,Government,18–24,Unknown,3769
Italy,Europe,Venice,Government,45–54,Unknown,3770
Italy,Europe,Venice,Business,55+,Unknown,3771
Italy,Europe,Venice,Education,18–24,Unknown,3772
Italy,Europe,Venice,Business,45–54,Unknown,3773
Italy,Europe,Venice,Education,25–34,iOS 17,3774
Italy,Europe,Venice,Individual,18–24,iOS 16,3775
Italy,Europe,Venice,Business,18–24,iOS 15,3776
Italy,Europe,Venice,Business,18–24,Unknown,3777
Italy,Europe,Venice,Individual,35–44,Unknown,3778
Italy,Europe,Venice,Individual,55+,New User,3779
Italy,Europe,Venice,Business,45–54,Other,3780
Italy,Europe,Venice,Individual,55+,Android,3781
Italy,Europe,Venice,Government,25–34,Unknown,3782
Italy,Europe,Verona,Government,55+,iOS 17,3783
Italy,Europe,Verona,Business,45–54,Unknown,3784
Italy,Europe,Verona,Government,25–34,Unknown,3785
Italy,Europe,Verona,Business,35–44,iOS 17,3786
Italy,Europe,Verona,Government,55+,iOS 16,3787
Italy,Europe,Verona,Education,45–54,Unknown,3788
Italy,Europe,Verona,Individual,55+,Unknown,3789
Italy,Europe,Verona,Government,18–24,Unknown,3790
Italy,Europe,Verona,Business,25–34,iOS 15,3791
Italy,Europe,Verona,Government,45–54,iOS 16,3792
Italy,Europe,Verona,Government,35–44,New User,3793
Italy,Europe,Verona,Education,18–24,Unknown,3794
Italy,Europe,Verona,Individual,35–44,Other,3795
Italy,Europe,Verona,Education,35–44,Unknown,3796
Italy,Europe,Verona,Individual,55+,iOS 16,3797
Japan,Asia,Fukuoka,Government,18–24,iOS 16,3798
Japan,Asia,Fukuoka,Individual,25–34,Unknown,3799
Japan,Asia,Fukuoka,Education,45–54,Unknown,3800
Japan,Asia,Fukuoka,Government,25–34,Unknown,3801
Japan,Asia,Fukuoka,Government,18–24,Unknown,3802
Japan,Asia,Fukuoka,Business,45–54,Unknown,3803
Japan,Asia,Fukuoka,Business,45–54,iOS 15,3804
Japan,Asia,Fukuoka,Business,55+,Android,3805
Japan,Asia,Fukuoka,Government,45–54,Unknown,3806
Japan,Asia,Fukuoka,Education,25–34,iOS 16,3807
Japan,Asia,Fukuoka,Individual,45–54,Unknown,3808
Japan,Asia,Fukuoka,Education,25–34,Unknown,3809
Japan,Asia,Fukuoka,Business,25–34,Unknown,3810
Japan,Asia,Fukuoka,Government,35–44,Android,3811
Japan,Asia,Hiroshima,Individual,55+,Unknown,3812
Japan,Asia,Hiroshima,Education,25–34,Android,3813
Japan,Asia,Hiroshima,Government,18–24,Unknown,3814
Japan,Asia,Hiroshima,Individual,18–24,Unknown,3815
Japan,Asia,Hiroshima,Government,45–54,iOS 17,3816
Japan,Asia,Hiroshima,Education,25–34,iOS 15,3817
Japan,Asia,Hiroshima,Government,45–54,Unknown,3818
Japan,Asia,Hiroshima,Education,45–54,New User,3819
Japan,Asia,Hiroshima,Education,35–44,Unknown,3820
Japan,Asia,Hiroshima,Business,35–44,Unknown,3821
Japan,Asia,Hiroshima,Government,35–44,Unknown,3822
Japan,Asia,Hiroshima,Government,18–24,Other,3823
Japan,Asia,Hiroshima,Government,35–44,iOS 16,3824
Japan,Asia,Hiroshima,Business,45–54,Unknown,3825
Japan,Asia,Hiroshima,Individual,25–34,Unknown,3826
Japan,Asia,Kawasaki,Business,18–24,Unknown,3827
Japan,Asia,Kawasaki,Education,25–34,Unknown,3828
Japan,Asia,Kawasaki,Business,35–44,Unknown,3829
Japan,Asia,Kawasaki,Business,25–34,iOS 17,3830
Japan,Asia,Kawasaki,Individual,18–24,Unknown,3831
Japan,Asia,Kawasaki,Individual,35–44,Android,3832
Japan,Asia,Kawasaki,Government,45–54,Unknown,3833
Japan,Asia,Kawasaki,Education,25–34,Android,3834
Japan,Asia,Kawasaki,Government,25–34,Other,3835
Japan,Asia,Kawasaki,Education,45–54,Unknown,3836
Japan,Asia,Kitakyushu,Individual,18–24,Unknown,3837
Japan,Asia,Kitakyushu,Government,25–34,Unknown,3838
Japan,Asia,Kitakyushu,Education,45–54,iOS 17,3839
Japan,Asia,Kitakyushu,Business,55+,iOS 16,3840
Japan,Asia,Kitakyushu,Individual,45–54,iOS 17,3841
Japan,Asia,Kitakyushu,Education,55+,Unknown,3842
Japan,Asia,Kitakyushu,Education,18–24,Other,3843
Japan,Asia,Kitakyushu,Individual,25–34,iOS 17,3844
Japan,Asia,Kitakyushu,Business,18–24,Unknown,3845
Japan,Asia,Kitakyushu,Business,35–44,Android,3846
Japan,Asia,Kitakyushu,Individual,55+,Unknown,3847
Japan,Asia,Kitakyushu,Individual,25–34,Android,3848
Japan,Asia,Kitakyushu,Education,45–54,Other,3849
Japan,Asia,Kitakyushu,Individual,35–44,iOS 15,3850
Japan,Asia,Kitakyushu,Business,45–54,Unknown,3851
Japan,Asia,Kitakyushu,Government,18–24,Other,3852
Japan,Asia,Kobe,Individual,55+,Unknown,3853
Japan,Asia,Kobe,Education,18–24,Unknown,3854
Japan,Asia,Kobe,Government,45–54,Unknown,3855
Japan,Asia,Kobe,Business,55+,Unknown,3856
Japan,Asia,Kobe,Education,25–34,Unknown,3857
Japan,Asia,Kobe,Business,35–44,Android,3858
Japan,Asia,Kobe,Education,45–54,Unknown,3859
Japan,Asia,Kobe,Government,18–24,Unknown,3860
Japan,Asia,Kobe,Business,45–54,Unknown,3861
Japan,Asia,Kobe,Business,55+,New User,3862
Japan,Asia,Kobe,Individual,18–24,iOS 16,3863
Japan,Asia,Kobe,Government,25–34,Unknown,3864
Japan,Asia,Kobe,Government,35–44,Unknown,3865
Japan,Asia,Kobe,Individual,45–54,Unknown,3866
Japan,Asia,Kobe,Individual,25–34,New User,3867
Japan,Asia,Kobe,Business,25–34,Unknown,3868
Japan,Asia,Kobe,Education,35–44,Other,3869
Japan,Asia,Kyoto,Individual,35–44,Unknown,3870
Japan,Asia,Kyoto,Government,18–24,Unknown,3871
Japan,Asia,Kyoto,Business,25–34,Android,3872
Japan,Asia,Kyoto,Individual,45–54,Unknown,3873
Japan,Asia,Kyoto,Government,25–34,Unknown,3874
Japan,Asia,Kyoto,Education,35–44,iOS 15,3875
Japan,Asia,Kyoto,Business,45–54,Unknown,3876
Japan,Asia,Kyoto,Individual,25–34,Android,3877
Japan,Asia,Kyoto,Business,35–44,Unknown,3878
Japan,Asia,Kyoto,Individual,25–34,Unknown,3879
Japan,Asia,Kyoto,Education,55+,Unknown,3880
Japan,Asia,Nagoya,Business,18–24,iOS 16,3881
Japan,Asia,Nagoya,Business,35–44,iOS 17,3882
Japan,Asia,Nagoya,Individual,25–34,Unknown,3883
Japan,Asia,Nagoya,Government,35–44,Unknown,3884
Japan,Asia,Nagoya,Education,25–34,iOS 17,3885
Japan,Asia,Nagoya,Individual,45–54,Unknown,3886
Japan,Asia,Nagoya,Education,25–34,Unknown,3887
Japan,Asia,Nagoya,Individual,45–54,Other,3888
Japan,Asia,Nagoya,Education,55+,iOS 16,3889
Japan,Asia,Nagoya,Business,45–54,iOS 15,3890
Japan,Asia,Nagoya,Education,35–44,Unknown,3891
Japan,Asia,Nagoya,Education,18–24,Android,3892
Japan,Asia,Nagoya,Business,45–54,Unknown,3893
Japan,Asia,Nagoya,Government,18–24,iOS 15,3894
Japan,Asia,Nagoya,Government,25–34,Unknown,3895
Japan,Asia,Niigata,Individual,45–54,New User,3896
Japan,Asia,Niigata,Education,45–54,iOS 16,3897
Japan,Asia,Niigata,Individual,18–24,Unknown,3898
Japan,Asia,Niigata,Government,55+,Unknown,3899
Japan,Asia,Niigata,Government,35–44,iOS 16,3900
Japan,Asia,Niigata,Government,18–24,Unknown,3901
Japan,Asia,Niigata,Government,35–44,Unknown,3902
Japan,Asia,Niigata,Education,55+,Unknown,3903
Japan,Asia,Niigata,Individual,25–34,Android,3904
Japan,Asia,Niigata,Individual,45–54,Unknown,3905
Japan,Asia,Niigata,Business,45–54,Unknown,3906
Japan,Asia,Niigata,Government,25–34,New User,3907
Japan,Asia,Niigata,Government,25–34,Unknown,3908
Japan,Asia,Niigata,Business,55+,Unknown,3909
Japan,Asia,Niigata,Business,25–34,Unknown,3910
Japan,Asia,Osaka,Individual,18–24,iOS 15,3911
Japan,Asia,Osaka,Business,25–34,Unknown,3912
Japan,Asia,Osaka,Individual,45–54,New User,3913
Japan,Asia,Osaka,Individual,25–34,Unknown,3914
Japan,Asia,Osaka,Business,45–54,iOS 17,3915
Japan,Asia,Osaka,Government,45–54,Unknown,3916
Japan,Asia,Osaka,Business,25–34,Android,3917
Japan,Asia,Osaka,Government,35–44,iOS 17,3918
Japan,Asia,Osaka,Individual,35–44,Unknown,3919
Japan,Asia,Osaka,Individual,18–24,iOS 16,3920
Japan,Asia,Osaka,Business,45–54,Unknown,3921
Japan,Asia,Osaka,Education,55+,Unknown,3922
Japan,Asia,Sagamihara,Business,25–34,Unknown,3923
Japan,Asia,Sagamihara,Business,18–24,Unknown,3924
Japan,Asia,Sagamihara,Education,18–24,Unknown,3925
Japan,Asia,Sagamihara,Government,35–44,Unknown,3926
Japan,Asia,Sagamihara,Education,45–54,iOS 17,3927
Japan,Asia,Sagamihara,Government,25–34,Other,3928
Japan,Asia,Sagamihara,Individual,45–54,Unknown,3929
Japan,Asia,Sagamihara,Individual,35–44,Unknown,3930
Japan,Asia,Sagamihara,Business,55+,Unknown,3931
Japan,Asia,Sagamihara,Business,55+,Android,3932
Japan,Asia,Sagamihara,Government,45–54,Unknown,3933
Japan,Asia,Sagamihara,Individual,35–44,iOS 16,3934
Japan,Asia,Sagamihara,Business,35–44,Unknown,3935
Japan,Asia,Sagamihara,Business,25–34,Android,3936
Japan,Asia,Sagamihara,Government,18–24,Unknown,3937
Japan,Asia,Sagamihara,Business,25–34,iOS 16,3938
Japan,Asia,Sakai,Education,35–44,Unknown,3939
Japan,Asia,Sakai,Business,45–54,Unknown,3940
Japan,Asia,Sakai,Government,45–54,Unknown,3941
Japan,Asia,Sakai,Business,25–34,Unknown,3942
Japan,Asia,Sakai,Education,18–24,Unknown,3943
Japan,Asia,Sakai,Education,45–54,Unknown,3944
Japan,Asia,Sakai,Education,18–24,New User,3945
Japan,Asia,Sakai,Education,25–34,Unknown,3946
Japan,Asia,Sakai,Individual,45–54,Unknown,3947
Japan,Asia,Sakai,Education,55+,New User,3948
Japan,Asia,Sakai,Education,35–44,Other,3949
Japan,Asia,Sakai,Business,35–44,Unknown,3950
Japan,Asia,Sakai,Individual,25–34,Unknown,3951
Japan,Asia,Sakai,Government,35–44,Unknown,3952
Japan,Asia,Sakai,Individual,55+,Unknown,3953
Japan,Asia,Sapporo,Business,35–44,Android,3954
Japan,Asia,Sapporo,Individual,25–34,iOS 17,3955
Japan,Asia,Sapporo,Business,35–44,Unknown,3956
Japan,Asia,Sapporo,Education,45–54,Android,3957
Japan,Asia,Sapporo,Education,45–54,Unknown,3958
Japan,Asia,Sapporo,Individual,45–54,Other,3959
Japan,Asia,Sapporo,Government,45–54,Unknown,3960
Japan,Asia,Sapporo,Individual,35–44,New User,3961
Japan,Asia,Sapporo,Business,55+,iOS 17,3962
Japan,Asia,Sapporo,Government,18–24,Unknown,3963
Japan,Asia,Sapporo,Individual,55+,Unknown,3964
Japan,Asia,Sapporo,Government,45–54,New User,3965
Japan,Asia,Sapporo,Education,18–24,Android,3966
Japan,Asia,Sapporo,Government,25–34,Unknown,3967
Japan,Asia,Sapporo,Education,55+,New User,3968
Japan,Asia,Sapporo,Education,25–34,Unknown,3969
Japan,Asia,Sapporo,Government,35–44,Unknown,3970
Japan,Asia,Sapporo,Education,35–44,Unknown,3971
Japan,Asia,Sapporo,Individual,45–54,iOS 16,3972
Japan,Asia,Sapporo,Business,55+,iOS 15,3973
Japan,Asia,Sapporo,Individual,35–44,Unknown,3974
Japan,Asia,Sendai,Government,45–54,Unknown,3975
Japan,Asia,Sendai,Government,35–44,Unknown,3976
Japan,Asia,Sendai,Individual,45–54,iOS 16,3977
Japan,Asia,Sendai,Education,55+,Unknown,3978
Japan,Asia,Sendai,Individual,55+,Unknown,3979
Japan,Asia,Sendai,Individual,55+,New User,3980
Japan,Asia,Sendai,Government,55+,Android,3981
Japan,Asia,Sendai,Individual,25–34,Unknown,3982
Japan,Asia,Sendai,Government,18–24,Unknown,3983
Japan,Asia,Sendai,Business,18–24,Unknown,3984
Japan,Asia,Sendai,Business,55+,Unknown,3985
